,bookNum,hymnNum,verseNum,serNum,deity,poet,meter
349,1,30,22,30,Dawn,Śunaḥśepa Ājīgarti,gāyatrī
350,1,31,1,31,Agni,Hiraṇyastūpa Āṅgirasa,jagatī
351,1,31,2,31,Agni,Hiraṇyastūpa Āṅgirasa,jagatī
352,1,31,3,31,Agni,Hiraṇyastūpa Āṅgirasa,jagatī
353,1,31,4,31,Agni,Hiraṇyastūpa Āṅgirasa,jagatī
354,1,31,5,31,Agni,Hiraṇyastūpa Āṅgirasa,jagatī
355,1,31,6,31,Agni,Hiraṇyastūpa Āṅgirasa,jagatī
356,1,31,7,31,Agni,Hiraṇyastūpa Āṅgirasa,jagatī
357,1,31,8,31,Agni,Hiraṇyastūpa Āṅgirasa,triṣṭubh
358,1,31,9,31,Agni,Hiraṇyastūpa Āṅgirasa,jagatī
359,1,31,10,31,Agni,Hiraṇyastūpa Āṅgirasa,jagatī
360,1,31,11,31,Agni,Hiraṇyastūpa Āṅgirasa,jagatī
361,1,31,12,31,Agni,Hiraṇyastūpa Āṅgirasa,jagatī
362,1,31,13,31,Agni,Hiraṇyastūpa Āṅgirasa,jagatī
363,1,31,14,31,Agni,Hiraṇyastūpa Āṅgirasa,jagatī
364,1,31,15,31,Agni,Hiraṇyastūpa Āṅgirasa,jagatī
365,1,31,16,31,Agni,Hiraṇyastūpa Āṅgirasa,jagatī
366,1,31,17,31,Agni,Hiraṇyastūpa Āṅgirasa,jagatī
367,1,31,18,31,Agni,Hiraṇyastūpa Āṅgirasa,jagatī
368,1,32,1,32,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
369,1,32,2,32,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
370,1,32,3,32,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
371,1,32,4,32,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
372,1,32,5,32,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
373,1,32,6,32,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
374,1,32,7,32,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
375,1,32,8,32,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
376,1,32,9,32,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
377,1,32,10,32,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
378,1,32,11,32,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
379,1,32,12,32,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
380,1,32,13,32,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
381,1,32,14,32,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
382,1,32,15,32,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
383,1,33,1,33,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
384,1,33,2,33,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
385,1,33,3,33,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
386,1,33,4,33,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
387,1,33,5,33,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
388,1,33,6,33,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
389,1,33,7,33,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
390,1,33,8,33,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
391,1,33,9,33,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
392,1,33,10,33,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
393,1,33,11,33,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
394,1,33,12,33,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
395,1,33,13,33,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
396,1,33,14,33,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
397,1,33,15,33,Indra,Hiraṇyastūpa Āṅgirasa,triṣṭubh
398,1,34,1,34,Aśvins,Hiraṇyastūpa Āṅgirasa,jagatī
399,1,34,2,34,Aśvins,Hiraṇyastūpa Āṅgirasa,jagatī
400,1,34,3,34,Aśvins,Hiraṇyastūpa Āṅgirasa,jagatī
401,1,34,4,34,Aśvins,Hiraṇyastūpa Āṅgirasa,jagatī
402,1,34,5,34,Aśvins,Hiraṇyastūpa Āṅgirasa,jagatī
403,1,34,6,34,Aśvins,Hiraṇyastūpa Āṅgirasa,jagatī
404,1,34,7,34,Aśvins,Hiraṇyastūpa Āṅgirasa,jagatī
405,1,34,8,34,Aśvins,Hiraṇyastūpa Āṅgirasa,jagatī
406,1,34,9,34,Aśvins,Hiraṇyastūpa Āṅgirasa,triṣṭubh
407,1,34,10,34,Aśvins,Hiraṇyastūpa Āṅgirasa,jagatī
408,1,34,11,34,Aśvins,Hiraṇyastūpa Āṅgirasa,jagatī
409,1,34,12,34,Aśvins,Hiraṇyastūpa Āṅgirasa,jagatī
410,1,35,1,35,"Agni, Mitra and Varuṇa, Rātrı̄ and Savitar",Hiraṇyastūpa Āṅgirasa,jagatī
411,1,35,2,35,Savitar,Hiraṇyastūpa Āṅgirasa,triṣṭubh
412,1,35,3,35,Savitar,Hiraṇyastūpa Āṅgirasa,triṣṭubh
413,1,35,4,35,Savitar,Hiraṇyastūpa Āṅgirasa,triṣṭubh
414,1,35,5,35,Savitar,Hiraṇyastūpa Āṅgirasa,triṣṭubh
415,1,35,6,35,Savitar,Hiraṇyastūpa Āṅgirasa,triṣṭubh
416,1,35,7,35,Savitar,Hiraṇyastūpa Āṅgirasa,triṣṭubh
417,1,35,8,35,Savitar,Hiraṇyastūpa Āṅgirasa,triṣṭubh
418,1,35,9,35,Savitar,Hiraṇyastūpa Āṅgirasa,triṣṭubh
419,1,35,10,35,Savitar,Hiraṇyastūpa Āṅgirasa,triṣṭubh
420,1,35,11,35,Savitar,Hiraṇyastūpa Āṅgirasa,triṣṭubh
421,1,36,1,36,Agni,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
422,1,36,2,36,Agni,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
423,1,36,3,36,Agni,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
424,1,36,4,36,Agni,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
425,1,36,5,36,Agni,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
426,1,36,6,36,Agni,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
427,1,36,7,36,Agni,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
428,1,36,8,36,Agni,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
429,1,36,9,36,Agni,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
430,1,36,10,36,Agni,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
431,1,36,11,36,Agni,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
432,1,36,12,36,Agni,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
433,1,36,13,36,Agni,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
434,1,36,14,36,Agni,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
435,1,36,15,36,Agni,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
436,1,36,16,36,Agni,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
437,1,36,17,36,Agni,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
438,1,36,18,36,Agni,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
439,1,36,19,36,Agni,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
440,1,36,20,36,Agni,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
441,1,37,1,37,Maruts,Kaṇva Ghaura,"gāyatrī, probably organized in tr̥cas"
442,1,37,2,37,Maruts,Kaṇva Ghaura,"gāyatrī, probably organized in tr̥cas"
443,1,37,3,37,Maruts,Kaṇva Ghaura,"gāyatrī, probably organized in tr̥cas"
444,1,37,4,37,Maruts,Kaṇva Ghaura,"gāyatrī, probably organized in tr̥cas"
445,1,37,5,37,Maruts,Kaṇva Ghaura,"gāyatrī, probably organized in tr̥cas"
446,1,37,6,37,Maruts,Kaṇva Ghaura,"gāyatrī, probably organized in tr̥cas"
447,1,37,7,37,Maruts,Kaṇva Ghaura,"gāyatrī, probably organized in tr̥cas"
448,1,37,8,37,Maruts,Kaṇva Ghaura,"gāyatrī, probably organized in tr̥cas"
449,1,37,9,37,Maruts,Kaṇva Ghaura,"gāyatrī, probably organized in tr̥cas"
450,1,37,10,37,Maruts,Kaṇva Ghaura,"gāyatrī, probably organized in tr̥cas"
451,1,37,11,37,Maruts,Kaṇva Ghaura,"gāyatrī, probably organized in tr̥cas"
452,1,37,12,37,Maruts,Kaṇva Ghaura,"gāyatrī, probably organized in tr̥cas"
453,1,37,13,37,Maruts,Kaṇva Ghaura,"gāyatrī, probably organized in tr̥cas"
454,1,37,14,37,Maruts,Kaṇva Ghaura,"gāyatrī, probably organized in tr̥cas"
455,1,37,15,37,Maruts,Kaṇva Ghaura,"gāyatrī, probably organized in tr̥cas"
456,1,38,1,38,Maruts,Kaṇva Ghaura,gāyatrī
457,1,38,2,38,Maruts,Kaṇva Ghaura,gāyatrī
458,1,38,3,38,Maruts,Kaṇva Ghaura,gāyatrī
459,1,38,4,38,Maruts,Kaṇva Ghaura,gāyatrī
460,1,38,5,38,Maruts,Kaṇva Ghaura,gāyatrī
461,1,38,6,38,Maruts,Kaṇva Ghaura,gāyatrī
462,1,38,7,38,Maruts,Kaṇva Ghaura,gāyatrī
463,1,38,8,38,Maruts,Kaṇva Ghaura,gāyatrī
464,1,38,9,38,Maruts,Kaṇva Ghaura,gāyatrī
465,1,38,10,38,Maruts,Kaṇva Ghaura,gāyatrī
466,1,38,11,38,Maruts,Kaṇva Ghaura,gāyatrī
467,1,38,12,38,Maruts,Kaṇva Ghaura,gāyatrī
468,1,38,13,38,Maruts,Kaṇva Ghaura,gāyatrī
469,1,38,14,38,Maruts,Kaṇva Ghaura,gāyatrī
470,1,38,15,38,Maruts,Kaṇva Ghaura,gāyatrī
471,1,39,1,39,Maruts,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
472,1,39,2,39,Maruts,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
473,1,39,3,39,Maruts,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
474,1,39,4,39,Maruts,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
475,1,39,5,39,Maruts,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
476,1,39,6,39,Maruts,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
477,1,39,7,39,Maruts,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
478,1,39,8,39,Maruts,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
479,1,39,9,39,Maruts,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
480,1,39,10,39,Maruts,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
481,1,40,1,40,Brahmaṇaspati,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
482,1,40,2,40,Brahmaṇaspati,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
483,1,40,3,40,Brahmaṇaspati,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
484,1,40,4,40,Brahmaṇaspati,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
485,1,40,5,40,Brahmaṇaspati,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
486,1,40,6,40,Brahmaṇaspati,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
487,1,40,7,40,Brahmaṇaspati,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
488,1,40,8,40,Brahmaṇaspati,Kaṇva Ghaura,br̥hatī alternating with satobr̥hatī
489,1,41,1,41,"Varuṇa, Mitra, Aryaman",Kaṇva Ghaura,gāyatrī
490,1,41,2,41,"Varuṇa, Mitra, Aryaman",Kaṇva Ghaura,gāyatrī
491,1,41,3,41,"Varuṇa, Mitra, Aryaman",Kaṇva Ghaura,gāyatrī
492,1,41,4,41,Ādityas,Kaṇva Ghaura,gāyatrī
493,1,41,5,41,Ādityas,Kaṇva Ghaura,gāyatrī
494,1,41,6,41,Ādityas,Kaṇva Ghaura,gāyatrī
495,1,41,7,41,"Varuṇa, Mitra, Aryaman",Kaṇva Ghaura,gāyatrī
496,1,41,8,41,"Varuṇa, Mitra, Aryaman",Kaṇva Ghaura,gāyatrī
497,1,41,9,41,"Varuṇa, Mitra, Aryaman",Kaṇva Ghaura,gāyatrī
498,1,42,1,42,Pūṣan,Kaṇva Ghaura,"gāyatrī, with a final verse"
499,1,42,2,42,Pūṣan,Kaṇva Ghaura,"gāyatrī, with a final verse"
500,1,42,3,42,Pūṣan,Kaṇva Ghaura,"gāyatrī, with a final verse"
501,1,42,4,42,Pūṣan,Kaṇva Ghaura,"gāyatrī, with a final verse"
502,1,42,5,42,Pūṣan,Kaṇva Ghaura,"gāyatrī, with a final verse"
503,1,42,6,42,Pūṣan,Kaṇva Ghaura,"gāyatrī, with a final verse"
504,1,42,7,42,Pūṣan,Kaṇva Ghaura,"gāyatrī, with a final verse"
505,1,42,8,42,Pūṣan,Kaṇva Ghaura,"gāyatrī, with a final verse"
506,1,42,9,42,Pūṣan,Kaṇva Ghaura,"gāyatrī, with a final verse"
507,1,42,10,42,Pūṣan,Kaṇva Ghaura,"gāyatrī, with a final verse"
508,1,43,1,43,Rudra,Kaṇva Ghaura,gāyatrī
509,1,43,2,43,Rudra,Kaṇva Ghaura,gāyatrī
510,1,43,3,43,"Rudra, Mitra and Varuṇa",Kaṇva Ghaura,gāyatrī
511,1,43,4,43,Rudra,Kaṇva Ghaura,gāyatrī
512,1,43,5,43,Rudra,Kaṇva Ghaura,gāyatrī
513,1,43,6,43,Rudra,Kaṇva Ghaura,gāyatrī
514,1,43,7,43,Soma,Kaṇva Ghaura,gāyatrī
515,1,43,8,43,Soma,Kaṇva Ghaura,gāyatrī
516,1,43,9,43,Soma,Kaṇva Ghaura,anuṣṭubh
517,1,44,1,44,"Agni, Aśvins, Dawn",Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
518,1,44,2,44,"Agni, Aśvins, Dawn",Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
519,1,44,3,44,Agni,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
520,1,44,4,44,Agni,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
521,1,44,5,44,Agni,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
522,1,44,6,44,Agni,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
523,1,44,7,44,Agni,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
524,1,44,8,44,Agni,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
525,1,44,9,44,Agni,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
526,1,44,10,44,Agni,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
527,1,44,11,44,Agni,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
528,1,44,12,44,Agni,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
529,1,44,13,44,Agni,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
530,1,44,14,44,Agni,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
531,1,45,1,45,Agni,Praskaṇva Kāṇva,anuṣṭubh
532,1,45,2,45,Agni,Praskaṇva Kāṇva,anuṣṭubh
533,1,45,3,45,Agni,Praskaṇva Kāṇva,anuṣṭubh
534,1,45,4,45,Agni,Praskaṇva Kāṇva,anuṣṭubh
535,1,45,5,45,Agni,Praskaṇva Kāṇva,anuṣṭubh
536,1,45,6,45,Agni,Praskaṇva Kāṇva,anuṣṭubh
537,1,45,7,45,Agni,Praskaṇva Kāṇva,anuṣṭubh
538,1,45,8,45,Agni,Praskaṇva Kāṇva,anuṣṭubh
539,1,45,9,45,Agni,Praskaṇva Kāṇva,anuṣṭubh
540,1,45,10,45,Agni(10),Praskaṇva Kāṇva,anuṣṭubh
541,1,46,1,46,Aśvins,Praskaṇva Kāṇva,gāyatrī
542,1,46,2,46,Aśvins,Praskaṇva Kāṇva,gāyatrī
543,1,46,3,46,Aśvins,Praskaṇva Kāṇva,gāyatrī
544,1,46,4,46,Aśvins,Praskaṇva Kāṇva,gāyatrī
545,1,46,5,46,Aśvins,Praskaṇva Kāṇva,gāyatrī
546,1,46,6,46,Aśvins,Praskaṇva Kāṇva,gāyatrī
547,1,46,7,46,Aśvins,Praskaṇva Kāṇva,gāyatrī
548,1,46,8,46,Aśvins,Praskaṇva Kāṇva,gāyatrī
549,1,46,9,46,Aśvins,Praskaṇva Kāṇva,gāyatrī
550,1,46,10,46,Aśvins,Praskaṇva Kāṇva,gāyatrī
551,1,46,11,46,Aśvins,Praskaṇva Kāṇva,gāyatrī
552,1,46,12,46,Aśvins,Praskaṇva Kāṇva,gāyatrī
553,1,46,13,46,Aśvins,Praskaṇva Kāṇva,gāyatrī
554,1,46,14,46,Aśvins,Praskaṇva Kāṇva,gāyatrī
555,1,46,15,46,Aśvins,Praskaṇva Kāṇva,gāyatrī
556,1,47,1,47,Aśvins,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
557,1,47,2,47,Aśvins,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
558,1,47,3,47,Aśvins,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
559,1,47,4,47,Aśvins,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
560,1,47,5,47,Aśvins,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
561,1,47,6,47,Aśvins,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
562,1,47,7,47,Aśvins,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
563,1,47,8,47,Aśvins,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
564,1,47,9,47,Aśvins,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
565,1,47,10,47,Aśvins,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
566,1,48,1,48,Dawn,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
567,1,48,2,48,Dawn,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
568,1,48,3,48,Dawn,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
569,1,48,4,48,Dawn,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
570,1,48,5,48,Dawn,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
571,1,48,6,48,Dawn,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
572,1,48,7,48,Dawn,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
573,1,48,8,48,Dawn,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
574,1,48,9,48,Dawn,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
575,1,48,10,48,Dawn,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
576,1,48,11,48,Dawn,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
577,1,48,12,48,Dawn,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
578,1,48,13,48,Dawn,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
579,1,48,14,48,Dawn,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
580,1,48,15,48,Dawn,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
581,1,48,16,48,Dawn,Praskaṇva Kāṇva,br̥hatī alternating with satobr̥hatī
582,1,49,1,49,Dawn,Praskaṇva Kāṇva,anuṣṭubh
583,1,49,2,49,Dawn,Praskaṇva Kāṇva,anuṣṭubh
584,1,49,3,49,Dawn,Praskaṇva Kāṇva,anuṣṭubh
585,1,49,4,49,Dawn,Praskaṇva Kāṇva,anuṣṭubh
586,1,50,1,50,Sūrya,Praskaṇva Kāṇva,gāyatrī
587,1,50,2,50,Sūrya,Praskaṇva Kāṇva,gāyatrī
588,1,50,3,50,Sūrya,Praskaṇva Kāṇva,gāyatrī
589,1,50,4,50,Sūrya,Praskaṇva Kāṇva,gāyatrī
590,1,50,5,50,Sūrya,Praskaṇva Kāṇva,gāyatrī
591,1,50,6,50,Sūrya,Praskaṇva Kāṇva,gāyatrī
592,1,50,7,50,Sūrya,Praskaṇva Kāṇva,gāyatrī
593,1,50,8,50,Sūrya,Praskaṇva Kāṇva,gāyatrī
594,1,50,9,50,Sūrya,Praskaṇva Kāṇva,gāyatrī
595,1,50,10,50,and a Spell against Disease,Praskaṇva Kāṇva,anuṣṭubh
596,1,50,11,50,and a Spell against Disease,Praskaṇva Kāṇva,anuṣṭubh
597,1,50,12,50,and a Spell against Disease,Praskaṇva Kāṇva,anuṣṭubh
598,1,50,13,50,and a Spell against Disease,Praskaṇva Kāṇva,anuṣṭubh
599,1,51,1,51,Indra,Savya Āṅgirasa,jagatī
600,1,51,2,51,Indra,Savya Āṅgirasa,jagatī
601,1,51,3,51,Indra,Savya Āṅgirasa,jagatī
602,1,51,4,51,Indra,Savya Āṅgirasa,jagatī
603,1,51,5,51,Indra,Savya Āṅgirasa,jagatī
604,1,51,6,51,Indra,Savya Āṅgirasa,jagatī
605,1,51,7,51,Indra,Savya Āṅgirasa,jagatī
606,1,51,8,51,Indra,Savya Āṅgirasa,jagatī
607,1,51,9,51,Indra,Savya Āṅgirasa,jagatī
608,1,51,10,51,Indra,Savya Āṅgirasa,jagatī
609,1,51,11,51,Indra,Savya Āṅgirasa,jagatī
610,1,51,12,51,Indra,Savya Āṅgirasa,jagatī
611,1,51,13,51,Indra,Savya Āṅgirasa,jagatī
612,1,51,14,51,Indra,Savya Āṅgirasa,triṣṭubh
613,1,51,15,51,Indra,Savya Āṅgirasa,triṣṭubh
614,1,52,1,52,Indra,Savya Āṅgirasa,jagatī
615,1,52,2,52,Indra,Savya Āṅgirasa,jagatī
616,1,52,3,52,Indra,Savya Āṅgirasa,jagatī
617,1,52,4,52,Indra,Savya Āṅgirasa,jagatī
618,1,52,5,52,Indra,Savya Āṅgirasa,jagatī
619,1,52,6,52,Indra,Savya Āṅgirasa,jagatī
620,1,52,7,52,Indra,Savya Āṅgirasa,jagatī
621,1,52,8,52,Indra,Savya Āṅgirasa,jagatī
622,1,52,9,52,Indra,Savya Āṅgirasa,jagatī
623,1,52,10,52,Indra,Savya Āṅgirasa,jagatī
624,1,52,11,52,Indra,Savya Āṅgirasa,jagatī
625,1,52,12,52,Indra,Savya Āṅgirasa,jagatī
626,1,52,13,52,Indra,Savya Āṅgirasa,triṣṭubh
627,1,52,14,52,Indra,Savya Āṅgirasa,jagatī
628,1,52,15,52,Indra,Savya Āṅgirasa,jagatī
629,1,53,1,53,Indra,Savya Āṅgirasa,jagatī
630,1,53,2,53,Indra,Savya Āṅgirasa,jagatī
631,1,53,3,53,Indra,Savya Āṅgirasa,jagatī
632,1,53,4,53,Indra,Savya Āṅgirasa,jagatī
633,1,53,5,53,Indra,Savya Āṅgirasa,jagatī
634,1,53,6,53,Indra,Savya Āṅgirasa,jagatī
635,1,53,7,53,Indra,Savya Āṅgirasa,jagatī
636,1,53,8,53,Indra,Savya Āṅgirasa,jagatī
637,1,53,9,53,Indra,Savya Āṅgirasa,jagatī
638,1,53,10,53,Indra,Savya Āṅgirasa,triṣṭubh
639,1,53,11,53,Indra,Savya Āṅgirasa,triṣṭubh
640,1,54,1,54,Indra,Savya Āṅgirasa,jagatī
641,1,54,2,54,Indra,Savya Āṅgirasa,jagatī
642,1,54,3,54,Indra,Savya Āṅgirasa,jagatī
643,1,54,4,54,Indra,Savya Āṅgirasa,jagatī
644,1,54,5,54,Indra,Savya Āṅgirasa,jagatī
645,1,54,6,54,Indra,Savya Āṅgirasa,triṣṭubh
646,1,54,7,54,Indra,Savya Āṅgirasa,jagatī
647,1,54,8,54,Indra,Savya Āṅgirasa,jagatī
648,1,54,9,54,Indra,Savya Āṅgirasa,jagatī
649,1,54,10,54,Indra,Savya Āṅgirasa,jagatī
650,1,54,11,54,Indra,Savya Āṅgirasa,jagatī
651,1,55,1,55,Indra,Savya Āṅgirasa,jagatī
652,1,55,2,55,Indra,Savya Āṅgirasa,jagatī
653,1,55,3,55,Indra,Savya Āṅgirasa,jagatī
654,1,55,4,55,Indra,Savya Āṅgirasa,jagatī
655,1,55,5,55,Indra,Savya Āṅgirasa,jagatī
656,1,55,6,55,Indra,Savya Āṅgirasa,jagatī
657,1,55,7,55,Indra,Savya Āṅgirasa,jagatī
658,1,55,8,55,Indra,Savya Āṅgirasa,jagatī
659,1,56,1,56,Indra,Savya Āṅgirasa,jagatī
660,1,56,2,56,Indra,Savya Āṅgirasa,jagatī
661,1,56,3,56,Indra,Savya Āṅgirasa,jagatī
662,1,56,4,56,Indra,Savya Āṅgirasa,jagatī
663,1,56,5,56,Indra,Savya Āṅgirasa,jagatī
664,1,56,6,56,Indra,Savya Āṅgirasa,jagatī
665,1,57,1,57,Indra,Savya Āṅgirasa,jagatī
666,1,57,2,57,Indra,Savya Āṅgirasa,jagatī
667,1,57,3,57,Indra,Savya Āṅgirasa,jagatī
668,1,57,4,57,Indra,Savya Āṅgirasa,jagatī
669,1,57,5,57,Indra,Savya Āṅgirasa,jagatī
670,1,57,6,57,Indra,Savya Āṅgirasa,jagatī
671,1,58,1,58,Agni,Nodhas Gautama,jagatī
672,1,58,2,58,Agni,Nodhas Gautama,jagatī
673,1,58,3,58,Agni,Nodhas Gautama,jagatī
674,1,58,4,58,Agni,Nodhas Gautama,jagatī
675,1,58,5,58,Agni,Nodhas Gautama,jagatī
676,1,58,6,58,Agni,Nodhas Gautama,triṣṭubh
677,1,58,7,58,Agni,Nodhas Gautama,triṣṭubh
678,1,58,8,58,Agni,Nodhas Gautama,triṣṭubh
679,1,58,9,58,Agni,Nodhas Gautama,triṣṭubh
680,1,59,1,59,(Agni) Vaiśvānara,Nodhas Gautama,triṣṭubh
681,1,59,2,59,(Agni) Vaiśvānara,Nodhas Gautama,triṣṭubh
682,1,59,3,59,(Agni) Vaiśvānara,Nodhas Gautama,triṣṭubh
683,1,59,4,59,(Agni) Vaiśvānara,Nodhas Gautama,triṣṭubh
684,1,59,5,59,(Agni) Vaiśvānara,Nodhas Gautama,triṣṭubh
685,1,59,6,59,(Agni) Vaiśvānara,Nodhas Gautama,triṣṭubh
686,1,59,7,59,(Agni) Vaiśvānara,Nodhas Gautama,triṣṭubh
687,1,60,1,60,Agni,Nodhas Gautama,triṣṭubh
688,1,60,2,60,Agni,Nodhas Gautama,triṣṭubh
689,1,60,3,60,Agni,Nodhas Gautama,triṣṭubh
690,1,60,4,60,Agni,Nodhas Gautama,triṣṭubh
691,1,60,5,60,Agni,Nodhas Gautama,triṣṭubh
692,1,61,1,61,Indra,Nodhas Gautama,triṣṭubh
693,1,61,2,61,Indra,Nodhas Gautama,triṣṭubh
694,1,61,3,61,Indra,Nodhas Gautama,triṣṭubh
695,1,61,4,61,Indra,Nodhas Gautama,triṣṭubh
696,1,61,5,61,Indra,Nodhas Gautama,triṣṭubh
697,1,61,6,61,Indra,Nodhas Gautama,triṣṭubh
698,1,61,7,61,Indra,Nodhas Gautama,triṣṭubh
699,1,61,8,61,Indra,Nodhas Gautama,triṣṭubh
700,1,61,9,61,Indra,Nodhas Gautama,triṣṭubh
